prompt,title,feature_aderencia_tema
43,25/02/1997,0.4294756566252011
79,Sistema carcerário brasileiro,0.4791061007858456
62,Igualdade nas redes,0.5612480308891499
61,Suicídios e polícias,0.3741431143035369
69,,0.7181458446848107
78,,0.5905521309760003
77,Homofobia,0.40619511476033904
84,,0.5555679504053412
50,Combate ao Covid-19,0.3819048004609782
76,,0.543440436456474
50,Ciência como combate ao Covid-19,0.6382749238759757
84,Porte de armas no Brasil,0.6056437092416512
57,A democratização do acesso ao cinema no Brasil.,0.709473070110729
51,A educação no Brasil,0.4651731408525487
48,Saúde Pública x pandemia,0.5059429294885865
72,Fake news uma problemática social,0.4964329619612444
85,O livro que rege a nação,0.5273332983806815
82,Prevenir é o melhor remédio,0.6064501890350188
47,Educação a distancia no brasil e os seus desafios,0.5848215654250961
59,,0.3982510771969403
44,Sociedade machista,0.3147521150920696
83,O poder do esporte na sociedade,0.5685185974696672
58,"Dea E QUEIMADAS NA AMAZÔNIA, CAUSAS E CONSEQUÊNCIAS",0.6652396432747213
57,Cinema-atraso,0.613554271527413
50,A ciência como instrumento para o desenvolvimento societário,0.4998470664633968
63,Reumanizacão da Segurança,0.293399973625525
51,Analfabetismo funcional,0.527438717662226
58,A biodiversidade brasileira está ameaçada,0.6837082258578124
66,,0.34305601777019734
57,A democratização do acesso ao cinema no Brasil,0.7373128126205674
62,Umberto Eco tinha razão,0.6964893893452184
56,Marginalização desnecessária,0.5698950468735394
83,Esporte como instrumento de manutenção social,0.5261291049252302
81,A história é o grande exemplo,0.4166591848408349
74,A violência contra a mulher,0.46489271134209303
50,"Corona, o vírus diante da ciência",0.43132169909933266
82,"Automedicação,quando a solução pode ser um problema",0.5130301009920294
47,EAD na realidade dos alunos da rede pública,0.6469374276932844
50,Respeito maior ao conhecimento,0.5188892998183408
64,Educação sexual,0.6255287997973381
57,O cinema no Brasil,0.6078418247196455
57,,0.595547742709988
51,ANALFABETISMO E SOCIEDADE,0.40078552979926096
47,Sou Mil PE,0.5804769582606386
44,Os limites às regras da competição.,0.426056072021064
73,Igualdade para quem?,0.499756307883375
54,,0.4853987895954959
65,A redução da maioridade penal resolveria o problema da criminalidade jovial?,0.3984944124517264
72,A verdade não mente,0.4100580630432898
46,Lucratividade Primeiro,0.612713846526449
50,coronavírus,0.42451057194460085
72,,0.41287273163546007
75,Precisamos falar sobre armas.,0.5443785021649579
56,Situação da população carcerária no Brasil,0.5149024304497707
55,Indianismo contemporâneo,0.6252733544830316
65,Criminalidade entre jovens reflexo de um sistema educacional defasado,0.5435603753702806
59,,0.615882037553098
59,A fome no Brasil,0.5920451633226624
48,Sistema único e eficiente,0.6561051884478963
49,O poder dos influenciadores digitais na vida real.,0.586197712344593
56,Os encarceirados,0.5624191248295819
70,,0.4370324020146328
51,Analfabetismo funcional no século 21,0.43193505542049826
63,Quais as soluções para os impactos ambientais resultantes da ação de grandes corporações?,0.47398634429417924
44,Uma mulher não tem que provar que é realmente mulher,0.4514755983879345
49,Influência digital,0.5184025179478944
83,"Boa performance, com respeito às regras",0.4725533207408589
82,Auto-anamnese,0.4163209060326974
54,Vacinação para todos,0.6179421103625363
52,É preciso mais informação,0.40604344902892675
58,"2019, O ano das grandes queimadas",0.46869640179228994
78,Uma reforma positiva ou contraditória?,0.634984437969659
84,Porte de  armas no Brasil,0.5251316062434835
73,Correntes do passado,0.6000992932283375
82,A resposta é sim,0.476389757055067
74,Feminicídio no Brasil,0.5889726486766572
43,Cultura do Cancelamento,0.4262593669906555
68,"Patrimônio Histórico, é a nossa história.",0.5497350310244037
55,A importância da valorização dos direitos,0.5846447899642291
47,JXP-EAD no Brasil,0.624005637414984
71,O problema do suicídio entre os jovens,0.5591004684199421
57,,0.597427076266624
74,Etnocentrismo de gênero,0.6304297281675779
47,DESAFIOS,0.46518181441642387
56,A situação atual dentro dos presídios no Brasil,0.46718298820817905
50,A IMPORTÂNCIA DA CIÊNCIA PARA COMBATER UMA PANDEMIA,0.40513956287425074
85,A Decorrência do Estupro,0.1375538033634358
56,A hodierna precariedade carcerária.,0.44563000414250153
53,sociedade e imprensa,0.5966190726565476
68,A importância de valorizar o patrimônio cultural no Brasil,0.4078295880965866
82,O problema social da automedicação,0.5074482822957543
73,Direitos iguais,0.3854353155778238
62,Redes Sociais,0.6210273865469702
58,,0.44718503795158693
46,Privatização Do Saneamento Básico,0.5298530798192068
43,A Cultura do cancelamento,0.588053538475615
54,A vacinação e sua importância,0.5927351847390878
63,O retrocesso e a ambição do ser humano no meio ambiente,0.4311097360002263
83,A IMPORTÂNCIA DA PRÁTICA ESPORTIVA,0.4183039756582835
46,A privatização do saneamento básico brasileiro,0.5066242714613887
84,,0.6736860750600084
51,Analfabetismo funcional,0.5092859623857794
60,A escravidão mascarada de reforma,0.6759405588518299
59,Fome dói,0.23234917872239863
65,O jovem e a criminalidade,0.5703417597773487
46,Saneamento básico,0.7197572985880938
76,O Legado da Desigualdade de Gênero,0.46332416313537617
74,Sociedade desenvolvida e o respeito as mulhres,0.5518002500521093
55,Primeiros Povos,0.5830301820109445
43,Os males da cultura do cancelamento nas redes sociais,0.48849981553936983
74,O RESPEITO AOS DIREITOS DAS MULHERES,0.4824622547465341
50,Coronavírus,0.6118384638496756
52,As causas da gravidez precoce,0.5513030379600372
52,Reflexo da distopia,0.31869689350927055
48,O desenvolvimento para um sistema de saúde melhor,0.605728869978329
78,Medida Provisória,0.3445883999770088
58,,0.4928042377320798
59,"Fome, um problema atemporal.",0.5454461188363441
51,Analfabetismo funcional no Brasil,0.44400314353412057
83,Rio 2016,0.4529467910861208
71,Os 13 motivos.,0.5238469793375993
80,Não é mal entendido,0.45832263250165994
49,Disseminadores de idéias,0.4230793231588919
72,Uma mentira dita mil vezes torna-se verdade.,0.5245972899969658
65,,0.5592908239969562
46,Privatização,0.7158791789599546
84,,0.42257943091193634
65,As causas e intervenções da criminalidade entre os jovens,0.4609509784276232
75,,0.4373938190502663
46,REDAÇÃO,0.6847016434856787
52,Planeje seu futuro,0.5456925289442915
78,Por uma decisão melhor,0.6168201348635522
68,materialização do passado,0.5143224709052031
70,,0.5009960408931138
57,,0.5521213384252639
79,Segunda Chance,0.306425175891145
51,Analfabetismo no Brasil.,0.43057666623100443
51,Caminhando forte e seguro do presente para o futuro,0.2387635704408998
81,Pensamento Alienado,0.5821253506726688
65,Questão social no crime e educação,0.37434091972334593
84,,0.6361086696874999
43,Política do Cancelamento,0.42998252826307015
79,Em meio ao caos,0.5368820024190967
46,O descaso público em forma de privatização,0.7202684621589959
43,A cultura do cancelamento e suas consequências,0.6325180295296331
81,A ditadura do século XXI,0.4904169449504897
71,Ato final,0.7126594904179487
54,Vacinar é proteger,0.6608690069127018
51,Alfabetização brasileira uma questão de emancipação,0.47933028243730225
54,É preciso ressignificar a imunização ativa.,0.5250145175766862
43,Os motivos da cultura do cancelamento no século XXI,0.4738674766270333
60,Reforma necessária,0.6357630254934401
72,,0.6020889097541123
48,SUS,0.5265352030961353
47,Os díspares entre o avanço tecnológico e a desigualdade,0.4864001230202823
45,Abuso de autoridade no Brasil e seus impactos para a sociedade,0.46129239934700544
47,Dificuldades na Educação durante Pandemia,0.4431198063371931
48,SUS,0.4205893737142096
69,Bem estar,0.6285319137536991
73,Oprimidos pela cor,0.5995029601550111
71,Cessar o mal pela raiz,0.3609218625365716
82,Automedicação,0.6364762509851987
76,Desigualdade de salários no brasil,0.5301951622729916
59,Oportunidade,0.5382859021468843
51,O analfabetismo funcional,0.568522406358582
58,Preservando a natureza,0.35176056149928764
51,Analfabetismo funcional e sua relação com o governo.,0.503959435848601
84,Porte de armas,0.5465593481947136
70,Combate das DSTs entre os jovens no Brasil,0.512188681359075
62,A repugnância na internet,0.4840495777735787
57,,0.3287786279659466
54,"Longe da ignorância, população protegida",0.6669269833835694
59,FOME,0.6448378795269849
62,Ódio na Internet,0.44783232873289563
43,"A quebra do ""Contrato Social""",0.4385925626045249
74,A pormenorização da mulher na sociedade brasileira.,0.23678583927583816
73,Desafios encontrados pelos negros atualmente,0.517164999969919
72,,0.6031533957800554
76,Lugar de mulher é onde ela quiser!,0.5009698480455974
55,Não deixe a história morrer,0.3703404734909411
70,como combater o aumento das dst's entre os jovens brasileiros?,0.5541505534035001
83,Esporte,0.48346907732121014
52,Gravidez precoce,0.5657825267673573
72,Fake news em ano de eleições,0.5155404783187336
45,"Abuso de autoridade,um problema social",0.568681293774975
85,Leis - uma nação participativa,0.5075660365004577
58,desmatar não é certo,0.4409200861134869
85,,0.5414512327384949
47,Democratização da Educação,0.5976101190188726
55,,0.6716711283957748
43,cancelamento crítico,0.3874766533934303
49,Maturidade dos influenciadores digitais,0.49397841130267867
82,Consultar o médico é o melhor remédio,0.6437958364081409
48,Os desafios do Sistema Único de Saúde brasileiro,0.5916642726327028
71,,0.5354015387596234
59,O preço de não nascer em berço de ouro,0.6495074866168967
62,haters,0.6449541483455633
70,DST's e a necessidade da evolução familiar,0.4307065216279929
43,Lacuna nas diretrizes das redes,0.34487337688159986
54,,0.5180411109396177
44,Let Her Run,0.6486624107247018
71,O Efeito Werther durante a adolescência,0.6192200724448697
71,Algumas conversas podem resolver.,0.48597066623584717
70,Doenças sexualmente transmissíveis e a quebra dos tabus familiares,0.3404377240516391
44,Deixe Ela Ser,0.46349804860850985
44,Padrão social define a mulher,0.3168827428097345
81,"Povo pacífico, não mesmo",0.5423793235647228
73,Cicatrizes do pós-colonial,0.5365959500383339
68,Recordar é viver,0.3844694487676303
59,Crise Econômica e Corrupção,0.5238393605552606
48,SUS no Brasil,0.6841171510631234
46,P,0.6730151193711222
66,Mudança de atitude e cuidado,0.43178964056342556
73,,0.6930382287403241
49,Influenciadores digitais,0.4588023562796048
44,"Vantagens Naturais,Mas Desiguais",0.5449838231772537
46,Privatização do saneamento básico (redação 2),0.5089616025385391
57,O cinema e a emancipação do ser,0.5893898839467974
48,A importância do SUS na garantia do direito social à saúde,0.7192834075745287
57,Democratização do Acesso ao Cinema No Brasil,0.7232462401917088
59,,0.5446811833600204
49,Bianca Ribeiro,0.4913591435020935
54,A Revolta da Vacina retorna,0.5088792345283408
52,Gravidez precoce,0.6034976659017464
59,,0.3701369958493374
60,O OUTRO LADO DA REFORMA,0.5478887009663075
56,Uma Nova Consciência,0.36071209595918885
75,A maior arma é o conhecimento,0.48588013854344764
75,,0.4286965265536387
82,automedicação,0.6214214947469445
84,,0.5182350125059075
82,Automedicação,0.5050124062700397
48,O SUS é importante,0.5257427326221572
83,Esporte,0.5098034562958054
47,A nova onda de desafios na educação brasileira,0.5527371007320013
70,,0.4243546977966064
63,,0.49018021940844697
70,Educação e informação = Proteção,0.6053092209002233
73,,0.37820977537878475
82,Automedicação,0.4951826131590058
74,Cultura do machismo,0.4482631023253182
84,Uma aprovação necessária,0.6516350681813506
83,Como exercitar?,0.48803034180010285
73,,0.5542895621375101
52,Gravidez em crianças e adolescentes no Brasil,0.6315758528901076
83,,0.4493999044188197
46,Privatização do saneamento básico,0.6807081206051288
81,,0.44262147530129287
50,Pandemia do século contemporâneo,0.5394511518093668
63,Progresso?,0.535919008740606
73,,0.6695079329477905
70,O problema no Brasil,0.453915265487914
73,Problemas Raciais No Século XXI,0.5047609578534304
52,Gravidez na adolescência,0.6656179156421193
50,A ciência e as dificuldades oriundas de uma pandemia,0.44602975004341916
46,Problemas de gerações.,0.6129617906640117
81,Desafios para dissolver a intolerância,0.7078864704266594
58,As queimadas na floresta amazônica.,0.6937324873678122
55,A importância de valorizar e garantir os direitos dos indígenas no Brasil,0.4264795290887381
75,Armas e a ideia equivocada de proteção,0.6157215571350169
48,Empecilhos enfretados pelo SUS,0.6762581405909088
52,Educação sexual é a chave,0.5300380485145059
78,A REFORMA,0.6938381432044443
78,Mais Educação,0.5302911876975143
82,,0.3948572860356268
68,,0.47988378849837254
62,Cadê a humanidade que estava aqui?,0.4522149554522316
56,Sem direitos humanos,0.4372427286939445
74,,0.5485966988766778
75,,0.5454283191803072
44,??? •-•,0.47403601662034023
54,A ineficiência do sistema de saúde brasileiro,0.45087716542058875
85,Participação popular na política,0.4128970491782819
68,,0.4962377269999549
63,,0.38160639057234397
50,a preocupação de todos,0.6239803693755769
50,Corona Vírus,0.43620685290842803
73,Desafios encontrados pelos negros atualmente,0.45334810050723984
76,Equidade um direito humano,0.42353499390915234
84,,0.3998107216338713
59,Fome,0.39965361020634177
64,,0.5896192827189097
46,O novo marco da Lei  11.485,0.7171120382693807
73,Até Quando?,0.47318654787825043
81,A fé na liberdade,0.5369734397707001
54,Vacinação,0.48364011099371984
48,saúde é  primordial,0.45793944024958755
63,,0.48207947488138864
76,,0.5994104760623669
49,Criação de imagem para convencimento,0.43679315633296034
78,,0.6627274696234983
55,A importância de valorizar e garantir os direitos dos povos indígenas no Brasil,0.5635655474998795
45,Autoridade no Brasil (g),0.5661154119269834
59,,0.6139646833179792
44,A sua genética - s,0.5080734388560827
60,Trajetória até o topo,0.4609555380177636
52,A Educação Sexual é a chave,0.534015362532144
60,A Farsa da Reforma da Previdência,0.5266162360283816
58,Capitalismo acabando com a biodiversidade,0.6768685101458584
83,Invertendo o placar,0.4542272583991705
43,O aumento dos discursos de ódio e cancelamentos nas redes sociais,0.3940478201261599
54,,0.5749844745084147
63,,0.4898182742468819
63,,0.4553024373466882
62,O Espetáculo de Horrores de discurso de ódio  nas Redes Sociais,0.49937204065265406
76,,0.6466827460292537
55,,0.607591228770086
